imdb_id	title	runtime_mins	primary_genre	directors	writers	casts
11194492	Wira	109	Action	nm4349538	nm7044691,nm4349538	nm5829578,nm11090265,nm3991574,nm4753839
11196328	Balls	90	Romance	nm0865325	\N	nm5285672,nm0865325,nm11083343,nm0041364
11197716	Fever Dreams Movie	78	Thriller	nm2424397	nm5126522,nm6220416,nm2424397	nm2542977,nm3193020,nm4112422,nm2693997
11198790	Whacked	75	Comedy	nm5794856,nm5794862	nm1959195,nm5794856	nm11091977,nm7879294,nm7378901,nm11091973,nm11091974,nm11091975,nm9521522,nm11091976
11198924	Jangan Sendirian	84	Horror	nm10044892	nm10044892	nm11089792,nm7152394,nm2665952,nm11089790,nm11089791
11199070	Mad House	83	Crime	nm9078152	nm9078152	nm8494457,nm7288189,nm11092303,nm11092304
11199464	Ip Man and Four Kings	77	Action	nm6831657	\N	nm10230003
11199514	The Haunting of Alcatraz	86	Horror	nm1497680	nm1497680	nm6516476,nm2404908,nm1795828,nm6021507,nm5497358,nm6931873,nm9083666
11199856	Apostratos	100	Comedy	nm2705657	nm2705657	nm3949840,nm0660363,nm0275275,nm0436157
11200922	Ghawre Bairey Aaj	146	Drama	nm0031967	\N	nm10253584,nm5199809,nm8975254,nm5016551
11202124	Love in College	142	\N	nm11093717	nm11093732	nm11093723,nm9501287,nm11093731,nm11093720,nm11093730,nm11093718
11202156	Khel Khallas	119	\N	nm11093744	nm11093749	nm8761925,nm9252606,nm9647050,nm11093748,nm11093746
11202796	A Rebel Born	80	Action	nm2483722	nm6392271	nm6262658,nm6618195,nm10830333,nm3635216
11203346	Barbara Reimagined	65	Horror	nm2085734,nm1779820	nm0145036,nm2085734,nm7453556,nm1779820,nm6628470	nm1566328,nm3531880,nm5619793,nm8136360
11203468	Saekano: How to Raise a Boring Girlfriend Fine	115	Animation	nm6167643	\N	nm4303311,nm4808444,nm4438173,nm6506497,nm2590986,nm4533533,nm2132616
11203758	Rakhewal	130	Drama	nm6204615	\N	nm8229185,nm6204617
11203818	Love Is A Bird	85	Drama	nm2682801	nm2682801	nm2387707,nm10849313,nm11095100,nm2777228
11204128	Le Chasseur (El cazador)	81	Crime	nm11095263	nm11095276,nm11095263	nm10283161,nm11095264,nm11095265,nm10978046,nm11095266,nm11095267,nm11095268
11204520	Blue & Malone Casos Imposibles	18	Animation	nm5870515	nm5870515	nm3467663,nm5870515,nm11095535,nm0640689
11204896	Angélica	103	Drama	nm1384379	nm1384379,nm1896332,nm1374355,nm1375777	nm1886707,nm0342143,nm3082102,nm3259453
11205014	Los Que Vuelven	92	Drama	nm1434818	nm1434818,nm4100647,nm0814970	nm3196782,nm1882258,nm1404059,nm5212704
11207292	Live His Love	98	Drama	nm10849475	nm11096350,nm11096352,nm11096351,nm10849475	nm11096347,nm11096348,nm11096344,nm11096345
11207718	Welcome to the USA	95	Drama	nm9477135	nm9477135	nm6875108,nm10628029,nm9641363,nm11096527
11208026	The Badge, the Bible, and Bigfoot	80	Action	nm10977492	nm10977492	nm10977492,nm11001208,nm11004690,nm11001206
11209912	Bhayam	114	Horror	nm7096846	\N	nm4486395,nm5146802,nm8402598,nm7785804
11210032	Wu sha	112	Crime	nm6489637	nm11097638,nm2572228,nm11097635,nm11097637,nm11097639,nm11097634,nm11097636	nm4763789,nm3431007,nm0001040,nm0422623
11211318	Property Master	80	Thriller	nm11098092	\N	nm1401547,nm11098093,nm11098094,nm11098095
11212418	Generalísimo, la vida de Franco en color	84	Biography	nm8504780	nm2176001,nm8504780	nm1000977
11212436	Yo Te Gusto?	78	Action	nm1434345	nm1434345	nm11161711,nm10629196,nm0117580,nm3388768,nm0038231,nm10829940,nm10751796,nm11161710
11212886	Maryinogorskiy issledovatel	130	Adventure	nm9569800	\N	nm9569800,nm11098685
11214052	In or Out Stage Play	75	Comedy	nm9806037	nm9806037	nm11099324,nm11100745,nm11099315,nm11099314,nm8861909,nm11099320,nm11099326,nm11099316,nm11099318
11214054	Violeta no coge el ascensor	87	\N	nm3397540	nm3397540,nm2609571	nm1938814,nm9658269,nm11099327,nm3736172,nm11099328,nm1521162,nm6001718,nm11099329
11214402	Whites of the Living Dead	45	Comedy	nm2418730	nm2418730	nm1061914,nm0096236,nm2418730,nm5980894,nm5166575,nm0889713
11214936	Yedu Chepala Katha	124	Romance	nm7096439	\N	nm11144869,nm4473026,nm11144868,nm11100106
11214970	The Unwelcoming House 2	87	Horror	nm10724246	nm10724246	nm10724250,nm10724249,nm10724248
11218428	Korporacija	90	Crime	nm7591139	nm7591140	nm1076584,nm5618542,nm1226885,nm3635481
11219342	Unknown Visitor	52	Horror	nm4716492	nm4716492	nm5782762,nm4530093,nm4605434
11220146	Under the God part 2	120	Drama	nm9507083,nm11102406,nm5753127,nm11102405,nm5594221,nm4101375,nm3980714	nm5753127,nm8654751	nm3747835,nm11102407
11224722	Insha Allah - An inception at closure	84	Drama	nm9593054,nm9592941	nm11103891,nm11103892	nm11103890,nm11103889
11224994	Jawani Zindabad	105	Drama	nm9601080	\N	nm2061852,nm1244971,nm2983496,nm7855139,nm11104182
11225050	Tis the Season	52	Comedy	nm1448482	\N	nm9730630,nm2784796,nm3945839
11225244	Giuseppe the Jazzman	90	Crime	nm11104445	nm11104445	nm11104447,nm11104449,nm11104448,nm11104450
11225998	Life on the Longboard 2nd Wave	112	Drama	nm1960725	nm2489395,nm1960725	nm6311645,nm0949112,nm6960379,nm1686456
11226264	Cowards May Die	49	Thriller	nm5563914	nm5563914	nm5709858,nm9221580,nm10157163,nm9432414
11226466	Capmaari	133	Comedy	nm0151546	\N	nm11342054,nm11342063,nm11342061,nm1033932,nm11342376,nm11342057,nm9414570,nm11342053,nm11342056
11227322	Malak	101	Drama	nm11105077	nm11105077	nm11108555,nm11105079,nm5045411,nm11105078
11228536	Warmthness	73	Drama	nm7182466	nm7182466	nm6162280,nm3965565
11229382	While You Still Can	55	Drama	nm10425339,nm10826999	nm10826999	nm11105649,nm11105650,nm10425339,nm2889301
11229780	Infidel	107	Action	nm0637493	nm0637493	nm0001029,nm0440286,nm1230639,nm0767445
11229886	Les Misérables: The Staged Concert	170	Musical	nm11368300,nm5488807	nm0098842,nm0774744	nm1535493,nm0050431,nm2443286,nm2902229,nm5181825,nm0524240
11230270	Tokyo Adios	108	Comedy	nm1703809	nm1703809,nm11106527	nm1295289,nm6325495,nm11106526
11231268	Tu Mera Ki Lagda	130	Drama	nm5316837,nm9948852	\N	nm5679766,nm5094397,nm11107279,nm1127958
11231606	Mister Kalaakar	124	Drama	nm1030225	nm11122791	nm7603070,nm0409779,nm4572230,nm8680651
11232496	Agent X the movie	72	Mystery	nm8014281	nm6931576,nm8014281	nm11108007,nm11107992,nm7992083,nm11108009
11233876	Santigwar	75	Horror	nm1216840	nm4028364	nm3567136,nm5149328,nm8521564,nm6569823
11234120	Butler Balu	128	Drama	nm11108186	\N	nm6489058,nm1416319,nm5199559
11234252	Kapata Nataka Paatradhaari	116	Drama	nm11108198	\N	nm9397304,nm5796404
11235044	Mane Maratakkide	140	Drama	nm5930593	\N	nm6492899,nm2794335,nm5798467
11235542	You ran jian nan shan	90	Comedy	nm9404271	nm11212949,nm9404271,nm11212975	nm11212880,nm5340918,nm5328537,nm3260126,nm6421912,nm11212860,nm7896231
11235590	Royal Opera House Live Cinema Season 2019/20: Don Pasquale	210	Comedy	nm4450123	nm0749299	nm0855561,nm3980677,nm1789075,nm3283828
11236272	Amigo de nadie	105	Drama	nm0720462	\N	nm11109193,nm11109194,nm4680322,nm11109195,nm3729068
11236322	Os Pássaros de Massachusetts	86	Drama	nm11064841	nm8175275,nm11064841	nm11064841,nm11109216,nm11109217,nm8175275
11236906	Bella & Jamie	90	Comedy	nm4323528,nm4856709	nm4856709,nm2885232	nm2885232,nm3879634,nm4702293,nm3106864
11237072	Sin señal	48	Adventure	nm11109310	nm11109310	nm11109311,nm11109315,nm11109312,nm11109316
11237638	Josef - Born in Grace	100	Drama	nm1110178	nm11274769,nm11274791,nm1110178,nm11274792	nm0051856,nm0244906,nm11274769,nm11274770
11238048	Black Money	113	Crime	nm0161244	\N	nm1520129,nm2437361,nm2671586,nm0497710,nm1120328,nm1117728,nm3498542,nm6757627
11238648	We Are All Together	96	Comedy	nm0846092	nm10476966,nm9523148,nm9523145	nm2116358,nm1441481,nm0368689,nm6091637
11239524	El trabajo o a quién le pertenece el mundo	65	\N	nm3708210	nm3708210	nm11110492,nm11110493,nm4815683,nm11110494,nm11110496,nm11110491,nm11110490
11240996	Darah Daging	83	Action	nm3783786	nm3003475,nm3783786	nm2523085,nm1902766,nm11111007,nm10864637
11241500	You Need Help	17	Comedy	nm10310121	nm10310121	nm1268101,nm1028973,nm3253399,nm0629374
11241510	Eerie Fairy Tales	92	Fantasy	nm0761415	nm0761415	nm9148604,nm3772324,nm1824821,nm0658626
11241888	Arm Wrestling Roulette	75	Comedy	nm8094540	nm11111614,nm11111613	nm11111614,nm11108843,nm4740857,nm4048522
11241914	12 Zodiac	90	Fantasy	nm1199352	nm1199352,nm11111625	nm4312380,nm1935133,nm1185051,nm1199352
11242500	Noi Ta Không Thuôc Vê	86	Drama	nm9215737	nm9215737	nm3304244,nm10641388,nm4812911,nm11112079,nm6585491
11242528	Laughter Ke Chapter	106	Comedy	nm11112112	nm11112118	nm9487097,nm11112114,nm0083238,nm0451272,nm9260664,nm7367309
11242560	Sidero Records (Tha Movie)	126	Drama	nm11112134	nm11112134	nm11112136,nm11112138,nm11094769,nm11112135,nm11112139
11242700	Women Who Run with the Wolves	80	War	nm10161942	\N	nm0952995
11243252	Glück Gehabt	97	Comedy	nm0668199	nm0668199	nm0387832,nm11112709,nm6228932,nm0678041
11243342	Invasion	64	Drama	nm5954636	nm5954636	nm5954636,nm11112765,nm10747140
11243476	The Danish Boys	96	Drama	\N	\N	nm4862350,nm4171329,nm9097129,nm0627023,nm1478916
11247252	Babru	124	Thriller	nm5845462	nm5845462,nm9048301,nm9048305,nm5845460,nm11114332,nm5846295,nm11117790,nm11117700,nm11114333	nm5925958,nm11114328,nm3839907,nm5378754
11247378	Night Work	93	Comedy	nm8379048	nm8379048	nm11114449,nm11114450,nm7392170,nm11114451
11248094	Tari Muskurahat	165	Romance	nm11115115	nm11115115	nm11115035,nm11115036,nm11117903
11248618	The Secret of Butterflies	84	Adventure	nm11115588	nm11119390,nm11115588	nm11126742,nm11126732,nm2932485,nm11120484,nm11120485,nm5354007,nm11120482,nm11126731
11249422	Desertor	88	Western	nm0116660	nm1896808,nm2082108	nm0266723,nm0577791,nm11115800,nm4742668
11252570	7 Hari: Kisah Cinta Langkawi	122	Comedy	nm0417144	nm0417144,nm11117464	nm10390567,nm11117463,nm3120606,nm6204709
11253526	Devyataya	99	Adventure	nm1847677	nm0091076,nm7250666,nm3352921,nm1318780,nm8353906,nm3161790,nm6596254,nm2992406,nm0811100,nm2658369,nm9416293,nm9416292	nm1142921,nm1724742,nm1404180,nm0464305
11254858	Yo, adolescente	97	Drama	nm1238797	nm1238797,nm6487839	nm11118548,nm5303344,nm10990650,nm9896676
11255402	XX Ray III	109	Sci-Fi	nm0530789	nm0530789	nm6449384,nm4871711,nm1004978,nm9261951,nm0368333,nm0404003,nm4702293,nm10586554
11255486	Psycho-Therapy	72	Horror	nm0625491	nm0625491	nm10298457,nm10978106,nm11118915,nm9962864,nm9419769,nm1090298,nm9871899
11257676	Yudh	59	Musical	nm11114220	nm11114220	nm11114221
11259556	Upama	82	Drama	nm11121070	nm11121070	nm11121072,nm11121073,nm11121074,nm11121075
11260904	Cara x Jagger	91	Drama	nm3533819	nm4311704,nm5054168	nm4288541,nm5545287,nm6135220,nm6708690
11261004	Metamorphosis	98	Drama	nm5578769	nm5578769,nm3615054	nm4423004,nm1290816,nm9137810,nm1454267
11261042	O	83	Comedy	nm4351438	nm4351438	nm1955631,nm7602740,nm4288541,nm4200805
11261062	Sila-sila	116	Drama	nm4849546	nm9878203	nm8592814,nm5996527,nm1085515,nm5374197
11261094	Tayo muna habang hindi pa tayo	79	Drama	nm2653751	nm2653751	nm3078926,nm1416559,nm8157740,nm11125683
11261112	Tía Madré	90	Horror	nm10589616	nm10589616	nm0317737,nm6046026,nm9443351,nm3535137
11261130	Utopia	100	Drama	nm11121549	nm11121549	nm3838233,nm1833567,nm2505548,nm1296109
11261142	Yours Truly, Shirley	84	Drama	nm11121551	nm11121551	nm1111195,nm9117678,nm0765359,nm1106048
11261336	El Diablo Ha Invadido Mi Sangre	57	Horror	nm11121730	nm11121730	nm11121732,nm11121733,nm11121735,nm11121734,nm11121731
11261584	Pigster	64	Horror	nm0121582,nm1233190	nm1233190	nm0001108,nm0004030,nm1833492,nm5920967
11262474	A Bigger Jail	82	Thriller	nm3863671	nm3863671	nm4257423,nm1658464,nm7495336,nm3823243
11262956	Kanikuly OFF-LINE	90	Comedy	nm5445919	nm5445919,nm8567146,nm8567147	nm11123580,nm11123579,nm11123581,nm11123578
11265810	Backbeat	4	Drama	nm6879314	nm6879314	nm9738249,nm3647228,nm8624518
11268936	Kamma Rajyam Lo Kadapa Reddlu	153	Drama	nm10106511	nm0890060,nm11196402	nm0103977,nm9627615,nm0019382,nm6845066
11273320	GHoSTbRAT	81	Horror	nm1945379	nm5332958,nm1945379	nm5332958,nm0647961
11273332	Ban ge xi ju	111	Drama	nm5023548,nm8524410	nm5023548,nm8524410	nm7613074,nm8524411,nm8929646,nm11127208,nm5964297,nm11127209,nm11376464,nm9538015
11273904	Kalidasa Kannada Meshtru	124	Drama	nm5664987	\N	nm11127724,nm5756172,nm5726601,nm5754203
11273952	Santikhiri Sonata	75	Drama	nm1376068	nm1376068	nm11127772,nm11127771,nm11127773,nm11127774
11274246	Bramhachari	134	Drama	nm10021017	\N	nm4401889,nm8898786
11274256	Chen Qing Ling Zhi Sheng Hun	83	Action	nm11127885	nm11127888	nm11127887,nm9824028,nm10799245
11274264	Ranahedi	149	Drama	\N	\N	nm5724719,nm11158076,nm11127893,nm11158075
11275350	Le bel été	80	Drama	nm1495944	nm4044428,nm1495944,nm11128538	nm11128530,nm11128531,nm1495009,nm11128532
11276598	Pets United	89	Adventure	nm0459996	nm0459996,nm1075038	nm1754059,nm0550371,nm0123069,nm0295227
11276696	Novogodniy remont	83	\N	nm11266610	nm11266610,nm0867698	nm4311415,nm11266608,nm3222140,nm3331268
11276732	Khalepa na 5 Baksiv	80	\N	nm5335895	nm11035884,nm5335895,nm7946470	nm5593225,nm7249517,nm7249518,nm7943750,nm6236019,nm7249519
11277548	De Buttek	94	Comedy	nm0270784	nm0270784,nm2447176	nm0432510,nm1182979,nm7711547,nm2983052
11280100	Tootsies & The Fake	109	Comedy	nm11129937	\N	nm5578876,nm2725257,nm8727076,nm8727078,nm8727077
11281950	Bu Can Var Oldugu Sürece	87	Biography	nm11128343	nm11128343	nm11128343,nm11131030,nm11131034,nm11130944
11284566	Record the film	81	Horror	nm11129322,nm11129323	nm11129322	nm11131706,nm10199811,nm8123924,nm11131707
11285812	Nightmare Side: Delusional	100	Horror	nm11132547	nm11132547,nm11164604,nm11164605	nm4456737,nm5665242,nm2676633,nm10669950
11285882	Zhi Zun Xian Sheng	100	Action	nm11132592,nm11132591	\N	nm11132594,nm11132593
11285908	Ashfall	130	Action	nm1409622,nm2303963	nm2303963,nm1409622	nm0496932,nm1978402,nm2246822,nm3011350
11286072	Shu Shan Xiang Mo Zhuan 2	68	Action	nm9920409	\N	nm11132646,nm11132645
11287240	The Art of Ligaw	105	Comedy	nm2335233	nm2335233	nm1035919,nm5158281,nm1203515,nm1246639
11287390	Al Acecho	84	Thriller	nm4094036	nm4094036,nm5597047	nm9345039,nm0087234,nm0209404,nm10861951
11289254	KL Vampires	114	Fantasy	nm1077733	nm4860360,nm8467474	nm6204709,nm1902766,nm5730059,nm6645543
11290698	Lection	101	Thriller	nm3127972	nm3127972	nm9319949,nm11134473,nm10667535,nm2820884
11294754	Oh No! Ivor the Dance King and some of his friends try to save the world!!	81	Comedy	nm8099024	nm8099024	nm9827545,nm10107119
11295868	Carolina Grindhouse: Anderson's Own Horror Movie	91	Horror	nm1470743,nm11137098	nm11137098,nm1470743	nm1747329,nm11139404,nm11139431,nm11139395
11295968	Joe Stryker	93	Action	nm11139577,nm11137159	nm11137159,nm11139577	nm8344724,nm0081023,nm11137167,nm11137169
11296054	Beach Road Chetan	137	Action	nm11140532,nm10057054,nm5819249	nm10057054	nm11159340,nm11137407,nm11159342,nm11137424
11296132	Motreb	107	Biography	nm5394260	nm5394260	nm0660978,nm2145989,nm7104443,nm3213784
11296480	Garang	99	Sport	nm11137735	nm11137735	nm7670133,nm0357644,nm11137736,nm8989290,nm7415021,nm10825128,nm4210670
11300396	Judas Kiss	74	Comedy	nm6751168	nm10883759	nm10883762,nm10885853,nm11139031,nm10885854
11300602	Trapped	75	Drama	nm11077519,nm11077518,nm2563057	nm11139214	nm11140736,nm11140732,nm10689151,nm11140742,nm11140729,nm11140740
11304064	Gece Gelenler	80	Horror	nm9281236	nm9281236	nm2208682,nm11148211,nm9563991,nm11148212
11306250	Gui Chui Deng Wu Xia Guan Shan	80	Fantasy	nm11132722	nm11132725	nm11132724,nm11132723
11306358	Planta permanente	78	Comedy	nm4991308	nm1195308,nm4991308	nm4989891,nm0088164,nm1213740,nm9081519
11306812	Secrets de famille	60	Drama	nm4208425	nm4208425	nm1957956,nm0723796,nm5719305,nm2085812
11306878	Run	97	Adventure	nm7254452	nm7254452	nm11142515,nm6562947,nm7254452,nm0313021,nm8781369,nm11142516,nm11142517,nm11142514,nm6424521
11307426	Rembulan Tenggelam di Wajahmu	93	Drama	nm5224796	nm5847855,nm1907447	nm3022653,nm3277030,nm1902766,nm10299473
11307832	La passion de Marie Madeleine	95	\N	nm4516358	nm4516358	nm11143140,nm11143141,nm11143142
11310114	Chi Chi Em Em	104	Drama	nm1835940	nm0119613,nm11143459,nm11143458,nm11143457,nm1835940	nm4730845,nm6679580,nm9704305
11310802	Raythe's Hollow	53	Horror	nm11143990	nm11143990	nm9338295,nm7471629,nm6138129,nm11144617,nm11144618
11311974	Yunhui-ege	105	Drama	nm8467955	\N	nm0373432,nm0620267,nm8998150,nm6957970,nm0455816
11312700	Prathi Poovankozhi	102	Drama	nm1754432	nm2634191	nm0913097,nm5573564,nm1754432,nm1955570
11315858	Almanakh: Psikhicheskie rasstroystva	68	\N	nm10818825,nm6772513,nm10877121,nm7291547	\N	nm7338360,nm3746969,nm10818955,nm10220745,nm4536300
11317494	The Prophet	63	Musical	nm11114220	nm11114220	nm11147701,nm11114221,nm11147698,nm11114222,nm11114223,nm11147699,nm11147700
11317908	Sullu	102	Drama	nm11147829	nm11147829	nm11147830,nm5444787,nm5295210,nm8850246
11318638	M.O.X: Misi Operasi X	86	Action	nm0530790	nm0530790	nm5996245,nm1708087,nm5371773,nm6204706,nm0648331,nm10482037,nm10444581
11321572	M8 - Quando a Morte Socorre a Vida	84	Drama	nm1135838	nm2263833,nm1135838,nm2779187	nm5781345,nm4478332,nm9006450,nm1355166
11321652	BodyBag Ohio	66	Crime	nm7641011	\N	nm11275728,nm11275815,nm7093258,nm11275817,nm10573961,nm11215971,nm2238040,nm11275733,nm11215970
11322188	Encounter in the Air	90	Drama	nm5367447	nm5367447	nm11150681,nm11150682,nm11150683,nm11150684
11322436	The Quiet	136	Drama	nm7637479	nm7637479	nm11149799,nm11151332,nm11151325,nm11151326
11322600	Corner Shop: Thank You, Come Again	105	Comedy	nm7013880	nm7013880	nm7013880,nm10156784,nm9088756
11322942	Be Our Guests	110	Horror	nm8448829	nm8448829,nm7049154	nm4651192,nm11150209,nm2210766,nm10325182
11323444	Because of You	84	Drama	\N	\N	nm10868586,nm5704293,nm7802917,nm9924300
11323722	We no longer hear the songs	81	Comedy	nm4749054	nm11150954,nm4749054	nm11150954,nm9058877,nm9054695
11324204	Surjo Prithibir Chardike Ghore	116	Drama	nm4914249	nm4914249	nm3786279,nm10379284,nm10379285,nm0244864,nm9334271
11326116	Thieves of Ganges	18	Crime	nm11157203	nm11157203	nm11151633,nm11151632,nm11151631,nm11151630
11333272	Odunnon	132	Drama	nm11154780	nm11154780	nm6660756,nm3159930,nm4331023,nm11154803
11333404	Verdict	78	Mystery	nm11154928	nm11154928	nm6586394
11334312	The Final Level: Escaping Rancala	87	Action	nm1111796	nm2662079,nm1111796	nm8016666,nm8738105,nm5178583,nm9579910
11336910	Gotel Edelveys	90	Comedy	nm11156050	\N	nm1127541,nm7141293,nm9305549,nm4452066,nm5636638,nm6162892,nm6535995,nm1077808
11341770	Once Upon a Time in the City on the Stone	103	Comedy	nm11022106	nm11022106	nm11157993,nm11022109,nm11022108,nm11022107
11342082	Nature Cat: A Nature Carol	25	Animation	\N	\N	nm1293885
11342452	As Boundless as the Sea	94	Comedy	nm11158405,nm7899689	nm11158405,nm0000636	nm11158407,nm7899685,nm11158406,nm6999062
11343074	My Bakit List	101	Comedy	nm2168592	nm3063447	nm3441586,nm1454267,nm2491312,nm2997947
11343588	Tin String	110	Horror	nm10016537	nm9185385,nm10031952	nm11159410,nm10031952,nm10577259,nm10243180
11343634	Khakii	114	Drama	\N	\N	nm9574516,nm5699216
11343974	Fragtime	59	Animation	nm0766272	nm0766272	nm6347755,nm2930355,nm3514770
11344578	The Beautiful Girl Chaser	85	Comedy	nm1277886	\N	nm11159966,nm11159967,nm11159965,nm2140271
11344598	Alidu Ulidavaru	122	Thriller	nm5757671	nm10807834,nm11159985,nm11159984,nm11159983	nm7987637,nm5237694,nm0474609,nm8528556
11344634	Once There Was a War	119	Drama	nm0474494	nm0456847	nm10881928,nm1003996,nm11159998,nm0278373
11345420	Servidão	72	Drama	nm11160244,nm0053678	nm0053678	nm1550337
11349676	Robibaar	118	Drama	nm2267717	nm2267717	nm4428541,nm0154146
11349958	Merci pour tout	99	Comedy	nm0033596	nm1165829	nm0041315,nm3210743,nm4735245,nm0261332
11351704	Breakout	58	Adventure	\N	nm11163835	nm11163834,nm11163835,nm11163836,nm11163837
11351822	Metro Maalai	101	Drama	nm7052676,nm11163866	nm7052676,nm11163866	nm11163867,nm10090121,nm9247610,nm9469314
11353248	Neon Detroit Knights	89	Sci-Fi	nm11164275,nm11170136	nm11164275,nm11170136	nm5542611,nm11164277,nm7405424,nm4064684,nm11164280,nm11164284,nm11164283,nm11164282,nm11164281
11354272	Raghupathi Venkaiah Naidu	97	Drama	nm11164470	\N	nm0080238,nm0621418,nm0706474
11354380	Mookajjiya Kanasugalu	133	Drama	nm5561974	\N	nm5755558,nm11274905,nm11164564,nm7592560
11354434	Hari Ghosher Gowal	110	Drama	nm3370475,nm7933605	nm3370475	nm11164614,nm11164612,nm11164615,nm11164613
11354454	Bohomaan	104	Drama	nm11164622	\N	nm1137593,nm11279593,nm2742573,nm0154164,nm11279594,nm9785655
11354468	Alex	105	Action	nm11164649,nm11164648	nm11164648	nm11164652,nm11164648,nm11164653,nm11164651
11354948	Navelru... Half Boiled	118	Drama	nm11164771	\N	nm11164772,nm11164773,nm5754203,nm8531721
